"counterbalance_group","counterbalance_remaining","consent_started","consent_stopped","key_resp_7_keys","key_resp_7_rt","key_resp_7_duration","age","gender","date","exp_name","psychopy_version","os","frame_rate","instructions_started","instructions_stopped","key_resp_2_keys","key_resp_2_rt","key_resp_2_duration","instructions_2_started","instructions_2_stopped","key_resp_4_keys","key_resp_4_rt","key_resp_4_duration","trial_started","key_resp_actual","trial_stopped","correct","approach","friendly","block","key_resp_keys","feedback_started","feedback_stopped","cue_started","cue_stopped","intertrial_interval_started","intertrial_interval_stopped","trials_this_rep_n","trials_this_trial_n","trials_this_n","trials_this_index","trials_ran","alien_stim","category","verification_trial_started","verification_trial_stopped","verification_correct","verification_prompt","key_resp_6_keys","key_resp_6_rt","key_resp_6_duration","block_feedback_started","block_feedback_stopped","key_resp_3_keys","key_resp_3_rt","key_resp_3_duration"
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.5113,"[""up""]",94.9766,1,TRUE,1,1,NA,94.9777,96.1768,96.1777,98.176,98.1762,99.1767,0,7,7,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.1778,"[""left""]",100.4431,1,TRUE,1,1,NA,100.4442,101.6424,101.6428,103.6391,103.6392,104.6393,0,8,8,9,1,"resources/F8Fbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.6403,"[""up""]",108.2056,0,TRUE,0,1,NA,108.207,109.4044,109.4048,111.4043,111.4044,112.4057,0,9,9,3,1,"resources/F7Fdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.4073,"[""down""]",114.4676,0,TRUE,0,1,NA,114.4682,115.6678,115.6683,117.6676,117.6677,118.6667,0,10,10,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.6672,"[""up""]",121.9137,1,FALSE,0,1,NA,121.915,123.1138,123.1144,125.1137,125.1138,126.1137,0,11,11,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.1149,"[""left""]",128.0976,0,FALSE,1,1,NA,128.0989,129.296,129.2962,131.2965,131.2967,132.2969,0,12,12,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.2977,"[""up""]",134.0131,0,TRUE,0,1,NA,134.0142,135.2098,135.2107,137.2096,137.2098,138.2104,0,13,13,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.2117,"[""down""]",140.9806,0,FALSE,1,1,NA,140.9814,142.1808,142.1818,144.1803,144.1803,145.181,0,14,14,14,1,"resources/F8Mch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.1822,"[""down""]",147.5136,1,TRUE,1,1,NA,147.5141,148.714,148.7149,150.7135,150.7136,151.7128,0,15,15,13,1,"resources/F8Mbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.0162,"[""down""]",164.889,1,TRUE,1,2,NA,164.8903,166.0838,166.0842,168.0848,168.0849,169.0847,0,0,0,9,1,"resources/F8Fbh0.png",2,151.7136,158.9974,0,"down","left",7.2645,NA,158.9983,162.0137,"space",2.9973,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.086,"[""left""]",170.693,1,TRUE,1,2,NA,170.6942,171.8932,171.8939,173.8929,173.8931,174.8895,0,1,1,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.8904,"[""down""]",176.7978,0,FALSE,1,2,NA,176.7983,177.9978,177.9986,179.9972,179.9973,180.9977,0,2,2,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.9991,"[""right""]",183.813,1,TRUE,1,2,NA,183.8136,185.0136,185.0139,187.0089,187.0091,188.0095,0,3,3,14,1,"resources/F8Mch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.0101,"[""up""]",189.526,0,TRUE,0,2,NA,189.5265,190.7263,190.7266,192.7261,192.7261,193.726,0,4,4,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.7263,"[""up""]",195.1434,0,TRUE,0,2,NA,195.1441,196.3436,196.344,198.3434,198.3438,199.3435,0,5,5,6,1,"resources/F7Mch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.3447,"[""right""]",200.7924,0,TRUE,0,2,NA,200.7934,201.9927,201.9941,203.9932,203.9935,204.9926,0,6,6,5,1,"resources/F7Mbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.9937,"[""left""]",206.9429,0,TRUE,0,2,NA,206.9438,208.1427,208.1436,210.1433,210.1434,211.1429,0,7,7,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.1436,"[""right""]",212.5421,1,TRUE,1,2,NA,212.5426,213.7438,213.7446,215.7428,215.7429,216.7443,0,8,8,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.7455,"[""right""]",218.3016,1,FALSE,0,2,NA,218.3026,219.5009,219.5017,221.501,221.501,222.501,0,9,9,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.5016,"[""right""]",224.101,1,TRUE,1,2,NA,224.1019,225.3018,225.3026,227.3006,227.3009,228.3017,0,10,10,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.3029,"[""down""]",229.9267,1,FALSE,0,2,NA,229.9277,231.1275,231.1284,233.1271,233.1275,234.1252,0,11,11,7,1,"resources/F7Mdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.1257,"[""down""]",235.7848,1,TRUE,1,2,NA,235.7861,236.9853,236.9857,238.985,238.9852,239.9851,0,12,12,11,1,"resources/F8Fdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.9864,"[""up""]",241.4512,1,FALSE,0,2,NA,241.4518,242.6516,242.6527,244.6513,244.6515,245.6518,0,13,13,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.6529,"[""left""]",247.1096,0,TRUE,0,2,NA,247.1107,248.3094,248.3097,250.3087,250.3088,251.3099,0,14,14,3,1,"resources/F7Fdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.3104,"[""up""]",252.8092,1,TRUE,1,2,NA,252.8098,254.0094,254.0097,256.0085,256.0086,257.0094,0,15,15,13,1,"resources/F8Mbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.2547,"[""left""]",263.7268,0,TRUE,0,3,NA,263.7279,264.9257,264.9266,266.9259,266.926,267.9281,0,0,0,7,1,"resources/F7Mdh0.png",1,257.0098,259.3431,0,"up","left",2.325,NA,259.344,262.2513,"space",2.8982,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.9288,"[""right""]",269.2433,1,FALSE,0,3,NA,269.2444,270.4427,270.4434,272.4433,272.4434,273.4432,0,1,1,5,1,"resources/F7Mbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.4443,"[""down""]",275.742,0,FALSE,1,3,NA,275.7431,276.9429,276.9432,278.9427,278.9428,279.943,0,2,2,13,1,"resources/F8Mbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.9445,"[""right""]",281.8432,1,TRUE,1,3,NA,281.8441,283.0427,283.0431,285.0431,285.0432,286.0425,0,3,3,12,1,"resources/F8Mah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.043,"[""left""]",287.8933,0,TRUE,0,3,NA,287.8945,289.0928,289.0931,291.0928,291.0929,292.0928,0,4,4,3,1,"resources/F7Fdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.0936,"[""up""]",295.6345,0,FALSE,1,3,NA,295.6349,296.8349,296.8356,298.8343,298.8343,299.8345,0,5,5,8,1,"resources/F8Fah0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.8352,"[""left""]",301.4516,1,TRUE,1,3,NA,301.4528,302.6518,302.653,304.6514,304.6516,305.6517,0,6,6,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.6529,"[""right""]",307.06,1,FALSE,0,3,NA,307.061,308.2601,308.2608,310.2594,310.2595,311.2594,0,7,7,0,1,"resources/F7Fah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.2599,"[""left""]",312.9588,0,TRUE,0,3,NA,312.9599,314.1599,314.1609,316.1599,316.16,317.1606,0,8,8,6,1,"resources/F7Mch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.1611,"[""down""]",319.8343,1,FALSE,0,3,NA,319.8353,321.0347,321.0356,323.0338,323.0339,324.0338,0,9,9,1,1,"resources/F7Fbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.0344,"[""right""]",325.7929,1,TRUE,1,3,NA,325.794,326.993,326.9939,328.9926,328.9929,329.9933,0,10,10,11,1,"resources/F8Fdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.9945,"[""up""]",331.5684,1,TRUE,1,3,NA,331.5695,332.7677,332.7681,334.7669,334.767,335.7683,0,11,11,9,1,"resources/F8Fbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335.7695,"[""down""]",337.7344,0,FALSE,1,3,NA,337.7354,338.9344,338.9347,340.9343,340.9344,341.9351,0,12,12,14,1,"resources/F8Mch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341.9364,"[""right""]",343.4182,1,FALSE,0,3,NA,343.4193,344.6171,344.618,346.6173,346.6174,347.6176,0,13,13,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.6183,"[""left""]",350.5926,1,TRUE,1,3,NA,350.593,351.7928,351.7939,353.7926,353.7927,354.793,0,14,14,15,1,"resources/F8Mdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.7935,"[""up""]",356.2509,1,FALSE,0,3,NA,356.2512,357.4522,357.4527,359.4504,359.4505,360.4519,0,15,15,4,1,"resources/F7Mah0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.3333,"[""down""]",368.9844,1,TRUE,1,4,NA,368.9856,370.1853,370.1865,372.1842,372.1846,373.1845,0,0,0,8,1,"resources/F8Fah0.png",2,360.453,364.2169,0,"up","right",3.755,NA,364.2179,366.3268,"space",2.0931,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.1851,"[""up""]",374.6346,1,TRUE,1,4,NA,374.6362,375.8349,375.8359,377.8342,377.8344,378.8344,0,1,1,11,1,"resources/F8Fdh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.8349,"[""left""]",381.7097,1,TRUE,1,4,NA,381.7117,382.9099,382.9106,384.9099,384.91,385.9096,0,2,2,10,1,"resources/F8Fch0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.9102,"[""right""]",387.3263,1,FALSE,0,4,NA,387.3269,388.5261,388.5265,390.5265,390.5266,391.5277,0,3,3,5,1,"resources/F7Mbh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.5291,"[""up""]",393.0592,1,FALSE,0,4,NA,393.0596,394.2591,394.2594,396.2591,396.2591,397.2602,0,4,4,2,1,"resources/F7Fch0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.2615,"[""up""]",399.3602,0,TRUE,0,4,NA,399.3614,400.5596,400.5601,402.5595,402.5596,403.5596,0,5,5,3,1,"resources/F7Fdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.5608,"[""right""]",405.1015,1,FALSE,0,4,NA,405.1026,406.3021,406.3029,408.3016,408.3017,409.3023,0,6,6,7,1,"resources/F7Mdh0.png",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,23,"Woman","2025-11-21_16h29.45.416","Category_Training_Location","2024.2.4","MacIntel",135.1351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.3036,"[""down""]",410.8001,1,TRUE,1,4,NA,410.8007,412.0018,412.0023,414.0012,414.0014,415.0017,0,7,7,9,1,"resources/F8Fbh0.png",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
