"participant","counterbalance_group","exp_name","block","alien_stim","category","friendly","approach","key_resp_actual","correct","trial_started","trial_stopped","trial","condition"
7,"A","Category_Training_NoLabel",3,"resources/F8Fdh0.png",2,0,FALSE,"[""down""]",1,306.2518,309.1321,34,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F8Fah0.png",2,0,FALSE,"[""right""]",1,313.1355,315.5149,35,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F7Fah0.png",1,1,TRUE,"[""down""]",1,319.5085,321.8077,36,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F7Mdh0.png",1,1,TRUE,"[""left""]",1,325.7955,328.3054,37,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F7Mah0.png",1,1,TRUE,"[""down""]",1,332.2958,334.5547,38,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F8Fbh0.png",2,0,FALSE,"[""left""]",1,338.5424,340.8918,39,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F7Fdh0.png",1,1,TRUE,"[""right""]",1,344.8788,347.2041,40,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F8Mdh0.png",2,0,FALSE,"[""right""]",1,351.2096,353.6858,41,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F7Mbh0.png",1,1,TRUE,"[""up""]",1,357.6933,359.9706,42,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F8Mch0.png",2,0,TRUE,"[""up""]",0,363.9746,366.1892,43,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F7Mch0.png",1,1,TRUE,"[""up""]",1,370.1974,372.3691,44,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F7Fch0.png",1,1,FALSE,"[""right""]",0,376.3755,379.3041,45,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F7Fbh0.png",1,1,FALSE,"[""right""]",0,383.3077,385.4723,46,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F8Mbh0.png",2,0,TRUE,"[""up""]",0,389.4627,391.6459,47,"No_Label"
7,"A","Category_Training_NoLabel",3,"resources/F8Fch0.png",2,0,FALSE,"[""left""]",1,395.6478,398.0896,48,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F8Fbh0.png",2,0,FALSE,"[""left""]",1,404.474,406.8335,49,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F7Mbh0.png",1,1,TRUE,"[""right""]",1,410.8261,412.9887,50,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F8Fdh0.png",2,0,FALSE,"[""left""]",1,416.9984,419.0388,51,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F8Mdh0.png",2,0,FALSE,"[""left""]",1,423.048,425.3754,52,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F7Fdh0.png",1,1,TRUE,"[""down""]",1,429.3818,431.7429,53,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F7Fch0.png",1,1,TRUE,"[""down""]",1,435.7524,438.596,54,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F8Mch0.png",2,0,FALSE,"[""up""]",1,442.5855,444.9546,55,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F7Mdh0.png",1,1,TRUE,"[""left""]",1,448.952,451.1415,56,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F7Fbh0.png",1,1,TRUE,"[""left""]",1,455.1246,457.6425,57,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F8Mbh0.png",2,0,TRUE,"[""right""]",0,461.6446,465.0876,58,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F7Mch0.png",1,1,TRUE,"[""right""]",1,469.0843,471.5437,59,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F7Mah0.png",1,1,TRUE,"[""down""]",1,475.5525,477.9471,60,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F8Fch0.png",2,0,FALSE,"[""down""]",1,481.9356,484.277,61,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F8Fah0.png",2,0,FALSE,"[""up""]",1,488.2632,490.7381,62,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F7Fah0.png",1,1,TRUE,"[""down""]",1,494.7441,496.9153,63,"No_Label"
7,"A","Category_Training_NoLabel",4,"resources/F8Mah0.png",2,0,FALSE,"[""left""]",1,500.9233,503.1108,64,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F8Fah0.png",2,0,FALSE,"[""left""]",1,508.7901,510.9993,65,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F8Mbh0.png",2,0,TRUE,"[""down""]",0,515.0001,517.1066,66,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F7Fch0.png",1,1,TRUE,"[""left""]",1,521.0838,523.3129,67,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F7Mch0.png",1,1,TRUE,"[""left""]",1,527.316,529.4879,68,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F7Fbh0.png",1,1,FALSE,"[""up""]",0,533.4663,535.6143,69,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F8Mch0.png",2,0,TRUE,"[""down""]",0,539.6057,542.7069,70,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F8Fch0.png",2,0,FALSE,"[""up""]",1,546.7142,549.7938,71,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F8Fdh0.png",2,0,FALSE,"[""right""]",1,553.7724,557.525,72,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F7Mdh0.png",1,1,TRUE,"[""down""]",1,561.5047,563.8246,73,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F8Mah0.png",2,0,FALSE,"[""right""]",1,567.818,570.0616,74,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F7Mbh0.png",1,1,TRUE,"[""up""]",1,574.0551,576.3481,75,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F8Mdh0.png",2,0,FALSE,"[""down""]",1,580.3428,582.6407,76,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F8Fbh0.png",2,0,FALSE,"[""up""]",1,586.623,589.1029,77,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F7Fah0.png",1,1,TRUE,"[""left""]",1,593.1086,595.2777,78,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F7Mah0.png",1,1,TRUE,"[""left""]",1,599.2596,601.6808,79,"No_Label"
7,"A","Category_Training_NoLabel",5,"resources/F7Fdh0.png",1,1,FALSE,"[""left""]",0,605.6722,608.2991,80,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F8Fah0.png",2,0,FALSE,"[""left""]",1,614.2521,616.4137,81,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F8Mah0.png",2,0,FALSE,"[""down""]",1,620.4215,622.8771,82,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F7Fbh0.png",1,1,TRUE,"[""down""]",1,626.8609,629.9656,83,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F8Mdh0.png",2,0,TRUE,"[""down""]",0,633.9716,636.0742,84,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F8Mbh0.png",2,0,TRUE,"[""right""]",0,640.0753,642.2467,85,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F8Fbh0.png",2,0,FALSE,"[""right""]",1,646.2422,649.4035,86,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F7Mbh0.png",1,1,TRUE,"[""down""]",1,653.3964,655.6019,87,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F7Mdh0.png",1,1,TRUE,"[""left""]",1,659.6085,661.7475,88,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F8Fch0.png",2,0,FALSE,"[""left""]",1,665.7387,668.0563,89,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F7Mah0.png",1,1,TRUE,"[""up""]",1,672.0467,674.2626,90,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F7Mch0.png",1,1,TRUE,"[""down""]",1,678.2509,680.7472,91,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F7Fch0.png",1,1,FALSE,"[""right""]",0,684.7477,687.2915,92,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F7Fdh0.png",1,1,TRUE,"[""left""]",1,691.2997,693.4083,93,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F7Fah0.png",1,1,TRUE,"[""left""]",1,697.4056,699.8787,94,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F8Mch0.png",2,0,TRUE,"[""down""]",0,703.8562,706.3423,95,"No_Label"
7,"A","Category_Training_NoLabel",6,"resources/F8Fdh0.png",2,0,FALSE,"[""up""]",1,710.3472,713.0566,96,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F7Mch0.png",1,1,TRUE,"[""left""]",1,718.4995,720.9655,97,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F7Mbh0.png",1,1,TRUE,"[""left""]",1,724.9758,726.893,98,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F8Mdh0.png",2,0,FALSE,"[""left""]",1,730.8874,733.6285,99,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F7Mdh0.png",1,1,FALSE,"[""left""]",0,737.6275,739.9502,100,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F8Mah0.png",2,0,FALSE,"[""left""]",1,743.9255,745.9219,101,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F7Fbh0.png",1,1,TRUE,"[""up""]",1,749.9282,753.1737,102,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F8Fah0.png",2,0,FALSE,"[""up""]",1,757.1595,759.3771,103,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F7Fch0.png",1,1,TRUE,"[""left""]",1,763.3619,765.5337,104,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F7Mah0.png",1,1,TRUE,"[""up""]",1,769.5134,771.6762,105,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F8Mbh0.png",2,0,FALSE,"[""down""]",1,775.6729,778.7805,106,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F8Fbh0.png",2,0,FALSE,"[""left""]",1,782.7831,784.8723,107,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F8Fch0.png",2,0,TRUE,"[""right""]",0,788.8487,791.1251,108,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F7Fah0.png",1,1,TRUE,"[""up""]",1,795.1181,797.7229,109,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F8Fdh0.png",2,0,FALSE,"[""right""]",1,801.7016,803.7875,110,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F7Fdh0.png",1,1,FALSE,"[""left""]",0,807.7829,810.0198,111,"No_Label"
7,"A","Category_Training_NoLabel",7,"resources/F8Mch0.png",2,0,TRUE,"[""up""]",0,814.0141,816.2306,112,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F7Mdh0.png",1,1,TRUE,"[""left""]",1,821.8691,825.4457,113,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F8Mah0.png",2,0,FALSE,"[""right""]",1,829.439,831.5893,114,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F7Fch0.png",1,1,TRUE,"[""up""]",1,835.5731,837.6578,115,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F8Mbh0.png",2,0,TRUE,"[""right""]",0,841.6671,845.2639,116,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F7Fah0.png",1,1,TRUE,"[""down""]",1,849.2554,851.5792,117,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F8Fbh0.png",2,0,FALSE,"[""left""]",1,855.5576,857.7764,118,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F8Mch0.png",2,0,TRUE,"[""down""]",0,861.7757,863.9411,119,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F7Mch0.png",1,1,TRUE,"[""right""]",1,867.9389,870.0838,120,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F8Mdh0.png",2,0,FALSE,"[""right""]",1,874.0846,876.5625,121,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F8Fch0.png",2,0,TRUE,"[""down""]",0,880.5578,882.8194,122,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F7Fbh0.png",1,1,TRUE,"[""down""]",1,886.8239,889.468,123,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F7Fdh0.png",1,1,TRUE,"[""right""]",1,893.4775,895.6605,124,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F7Mbh0.png",1,1,TRUE,"[""right""]",1,899.6462,902.2344,125,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F7Mah0.png",1,1,TRUE,"[""down""]",1,906.2138,908.526,126,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F8Fdh0.png",2,0,FALSE,"[""left""]",1,912.5213,914.6261,127,"No_Label"
7,"A","Category_Training_NoLabel",8,"resources/F8Fah0.png",2,0,FALSE,"[""up""]",1,918.6307,921.217,128,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F7Mch0.png",1,1,TRUE,"[""left""]",1,926.7957,929.3814,129,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F8Mbh0.png",2,0,FALSE,"[""down""]",1,933.3656,935.7318,130,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F7Mah0.png",1,1,TRUE,"[""left""]",1,939.7261,941.9168,131,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F7Fah0.png",1,1,TRUE,"[""down""]",1,945.9003,949.5564,132,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F8Mdh0.png",2,0,FALSE,"[""down""]",1,953.5656,955.7651,133,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F8Fch0.png",2,0,FALSE,"[""left""]",1,959.7627,962.1502,134,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F8Fdh0.png",2,0,FALSE,"[""left""]",1,966.1415,968.1774,135,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F8Fbh0.png",2,0,FALSE,"[""down""]",1,972.1525,974.3244,136,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F8Mch0.png",2,0,TRUE,"[""up""]",0,978.3061,980.8642,137,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F8Fah0.png",2,0,FALSE,"[""down""]",1,984.8585,986.8153,138,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F7Mdh0.png",1,1,TRUE,"[""left""]",1,990.812,993.0486,139,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F8Mah0.png",2,0,FALSE,"[""down""]",1,997.0519,999.1784,140,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F7Fdh0.png",1,1,TRUE,"[""left""]",1,1003.168,1005.3828,141,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F7Fbh0.png",1,1,FALSE,"[""left""]",0,1009.3887,1011.6646,142,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F7Fch0.png",1,1,TRUE,"[""left""]",1,1015.66,1017.934,143,"No_Label"
7,"A","Category_Training_NoLabel",9,"resources/F7Mbh0.png",1,1,TRUE,"[""up""]",1,1021.9284,1024.6113,144,"No_Label"
