"participant","counterbalance_group","exp_name","block","alien_stim","category","friendly","approach","key_resp_actual","correct","trial_started","trial_stopped","trial","condition"
3,"B","Category_Training_LabelWritten",1,"resources/F7Fbh0.png",1,0,FALSE,"[""right""]",1,108.8961,113.1379,15,"Label_Written"
3,"B","Category_Training_LabelWritten",1,"resources/F7Mch0.png",1,0,TRUE,"[""down""]",0,117.1414,119.099,16,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F8Fch0.png",2,1,TRUE,"[""up""]",1,148.4447,157.2645,17,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F7Fch0.png",1,0,TRUE,"[""left""]",0,161.2626,163.1876,18,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F8Mch0.png",2,1,TRUE,"[""up""]",1,167.1867,169.0027,19,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F7Fdh0.png",1,0,TRUE,"[""right""]",0,173.0069,175.2874,20,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F8Fdh0.png",2,1,TRUE,"[""down""]",1,179.2857,181.4134,21,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F8Fbh0.png",2,1,TRUE,"[""up""]",1,185.4116,188.7031,22,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F7Fah0.png",1,0,FALSE,"[""up""]",1,192.7014,197.464,23,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F8Fah0.png",2,1,TRUE,"[""left""]",1,201.4603,204.3068,24,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F7Mdh0.png",1,0,TRUE,"[""right""]",0,208.3077,211.3198,25,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F7Mch0.png",1,0,FALSE,"[""right""]",1,215.3189,219.99,26,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F8Mdh0.png",2,1,TRUE,"[""left""]",1,223.9897,226.1152,27,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F7Mbh0.png",1,0,FALSE,"[""left""]",1,230.1148,233.171,28,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F7Mah0.png",1,0,TRUE,"[""down""]",0,237.1704,238.9787,29,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F7Fbh0.png",1,0,TRUE,"[""up""]",0,242.9798,245.0003,30,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F8Mbh0.png",2,1,FALSE,"[""up""]",0,248.9978,253.0478,31,"Label_Written"
3,"B","Category_Training_LabelWritten",2,"resources/F8Mah0.png",2,1,TRUE,"[""down""]",1,257.0461,258.6894,32,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F7Mah0.png",1,0,FALSE,"[""up""]",1,302.4033,305.9355,33,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F7Fah0.png",1,0,TRUE,"[""down""]",0,309.9311,312.8774,34,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F7Mbh0.png",1,0,TRUE,"[""right""]",0,316.8788,318.7246,35,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F7Fch0.png",1,0,FALSE,"[""up""]",1,322.7273,324.9018,36,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F8Mbh0.png",2,1,TRUE,"[""left""]",1,328.9011,331.1274,37,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F8Fch0.png",2,1,TRUE,"[""down""]",1,335.1305,337.18,38,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F7Mch0.png",1,0,TRUE,"[""up""]",0,341.177,343.0516,39,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F8Mah0.png",2,1,TRUE,"[""right""]",1,347.0496,348.8732,40,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F8Mdh0.png",2,1,TRUE,"[""right""]",1,352.8729,354.5728,41,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F7Fbh0.png",1,0,FALSE,"[""left""]",1,358.5714,361.2398,42,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F7Mdh0.png",1,0,FALSE,"[""down""]",1,365.2382,367.6347,43,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F8Fah0.png",2,1,TRUE,"[""down""]",1,371.6314,373.5327,44,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F8Mch0.png",2,1,TRUE,"[""left""]",1,377.5323,379.4704,45,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F8Fbh0.png",2,1,TRUE,"[""right""]",1,383.4665,385.1178,46,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F8Fdh0.png",2,1,TRUE,"[""down""]",1,389.1138,390.8201,47,"Label_Written"
3,"B","Category_Training_LabelWritten",3,"resources/F7Fdh0.png",1,0,TRUE,"[""left""]",0,394.8159,397.1059,48,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F7Fbh0.png",1,0,FALSE,"[""up""]",1,407.3559,409.599,49,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F8Mbh0.png",2,1,TRUE,"[""down""]",1,413.5985,415.3385,50,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F7Fdh0.png",1,0,FALSE,"[""left""]",1,419.3393,421.4149,51,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F8Mch0.png",2,1,TRUE,"[""down""]",1,425.4227,426.9977,52,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F7Mch0.png",1,0,TRUE,"[""left""]",0,430.9969,432.7012,53,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F8Mdh0.png",2,1,FALSE,"[""right""]",0,436.7001,438.5705,54,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F7Mbh0.png",1,0,FALSE,"[""up""]",1,442.5683,444.2504,55,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F8Fch0.png",2,1,TRUE,"[""down""]",1,448.2506,449.2964,56,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F8Fah0.png",2,1,TRUE,"[""left""]",1,453.3005,456.1619,57,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F8Fdh0.png",2,1,TRUE,"[""left""]",1,460.1616,461.5573,58,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F7Mdh0.png",1,0,FALSE,"[""up""]",1,465.5551,467.1916,59,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F8Mah0.png",2,1,TRUE,"[""left""]",1,471.192,472.8889,60,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F7Mah0.png",1,0,FALSE,"[""left""]",1,476.8903,478.8172,61,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F7Fch0.png",1,0,FALSE,"[""up""]",1,482.8181,484.7091,62,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F8Fbh0.png",2,1,TRUE,"[""up""]",1,488.7048,490.5938,63,"Label_Written"
3,"B","Category_Training_LabelWritten",4,"resources/F7Fah0.png",1,0,FALSE,"[""up""]",1,494.5946,496.393,64,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F8Mdh0.png",2,1,TRUE,"[""left""]",1,509.4631,511.7588,65,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F8Fch0.png",2,1,TRUE,"[""right""]",1,515.7602,517.6483,66,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F7Fbh0.png",1,0,FALSE,"[""right""]",1,521.6464,524.4507,67,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F7Fdh0.png",1,0,FALSE,"[""right""]",1,528.4512,529.7969,68,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F7Mch0.png",1,0,FALSE,"[""left""]",1,533.8006,536.6482,69,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F8Fdh0.png",2,1,TRUE,"[""up""]",1,540.6457,542.8072,70,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F8Fbh0.png",2,1,FALSE,"[""right""]",0,546.8041,549.2964,71,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F8Mah0.png",2,1,TRUE,"[""down""]",1,553.2937,554.9441,72,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F8Mch0.png",2,1,TRUE,"[""right""]",1,558.9444,560.7874,73,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F7Fch0.png",1,0,TRUE,"[""right""]",0,564.7856,566.5977,74,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F7Mbh0.png",1,0,FALSE,"[""up""]",1,570.5953,572.5693,75,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F7Mah0.png",1,0,FALSE,"[""down""]",1,576.5684,578.8048,76,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F7Mdh0.png",1,0,FALSE,"[""left""]",1,582.8014,585.0355,77,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F8Fah0.png",2,1,FALSE,"[""down""]",0,589.0358,591.858,78,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F8Mbh0.png",2,1,FALSE,"[""up""]",0,595.8608,598.0978,79,"Label_Written"
3,"B","Category_Training_LabelWritten",5,"resources/F7Fah0.png",1,0,FALSE,"[""right""]",1,602.0972,604.1564,80,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F8Fch0.png",2,1,TRUE,"[""down""]",1,617.1122,619.6955,81,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F7Fah0.png",1,0,TRUE,"[""left""]",0,623.6927,625.4798,82,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F8Mbh0.png",2,1,TRUE,"[""down""]",1,629.4788,631.1765,83,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F7Mdh0.png",1,0,FALSE,"[""right""]",1,635.1755,637.094,84,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F7Mbh0.png",1,0,FALSE,"[""up""]",1,641.0958,642.762,85,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F7Fdh0.png",1,0,TRUE,"[""down""]",0,646.7602,648.4906,86,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F8Mdh0.png",2,1,FALSE,"[""down""]",0,652.49,654.2461,87,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F7Mah0.png",1,0,FALSE,"[""down""]",1,658.2477,660.6979,88,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F8Fbh0.png",2,1,FALSE,"[""left""]",0,664.7006,666.7594,89,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F7Mch0.png",1,0,FALSE,"[""up""]",1,670.7596,672.6458,90,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F7Fbh0.png",1,0,FALSE,"[""up""]",1,676.6414,678.1555,91,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F7Fch0.png",1,0,FALSE,"[""right""]",1,682.1534,685.2546,92,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F8Mch0.png",2,1,TRUE,"[""down""]",1,689.2576,691.2322,93,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F8Fah0.png",2,1,TRUE,"[""right""]",1,695.2336,697.7817,94,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F8Fdh0.png",2,1,TRUE,"[""right""]",1,701.7854,703.3869,95,"Label_Written"
3,"B","Category_Training_LabelWritten",6,"resources/F8Mah0.png",2,1,TRUE,"[""up""]",1,707.3842,709.1126,96,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F7Fbh0.png",1,0,FALSE,"[""up""]",1,748.8709,751.203,97,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F8Mdh0.png",2,1,TRUE,"[""down""]",1,755.2031,756.889,98,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F8Fdh0.png",2,1,TRUE,"[""right""]",1,760.8941,762.724,99,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F7Fch0.png",1,0,FALSE,"[""left""]",1,766.7224,770.2394,100,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F8Fch0.png",2,1,TRUE,"[""left""]",1,774.2391,777.1072,101,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F8Fah0.png",2,1,TRUE,"[""right""]",1,781.111,785.2516,102,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F7Fah0.png",1,0,TRUE,"[""down""]",0,789.2512,790.808,103,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F7Mch0.png",1,0,FALSE,"[""up""]",1,794.8074,796.1589,104,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F7Fdh0.png",1,0,FALSE,"[""right""]",1,800.1599,802.5064,105,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F7Mbh0.png",1,0,FALSE,"[""left""]",1,806.5073,808.9082,106,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F7Mdh0.png",1,0,FALSE,"[""down""]",1,812.9078,817.0408,107,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F8Mah0.png",2,1,TRUE,"[""right""]",1,821.0409,822.9143,108,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F8Mch0.png",2,1,FALSE,"[""down""]",0,826.9134,828.5817,109,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F8Mbh0.png",2,1,TRUE,"[""down""]",1,832.5815,834.3367,110,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F8Fbh0.png",2,1,TRUE,"[""down""]",1,838.3391,839.7444,111,"Label_Written"
3,"B","Category_Training_LabelWritten",7,"resources/F7Mah0.png",1,0,FALSE,"[""up""]",1,843.7433,845.8292,112,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F7Fch0.png",1,0,FALSE,"[""down""]",1,861.3661,863.4688,113,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F7Fbh0.png",1,0,FALSE,"[""down""]",1,867.469,868.9639,114,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F8Mdh0.png",2,1,TRUE,"[""left""]",1,872.9648,875.1103,115,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F7Mdh0.png",1,0,FALSE,"[""down""]",1,879.1059,882.184,116,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F8Fah0.png",2,1,TRUE,"[""right""]",1,886.1818,888.0427,117,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F8Fdh0.png",2,1,TRUE,"[""left""]",1,892.0407,894.3332,118,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F7Fdh0.png",1,0,FALSE,"[""right""]",1,898.3326,900.0914,119,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F8Mbh0.png",2,1,FALSE,"[""right""]",0,904.0908,905.892,120,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F7Fah0.png",1,0,FALSE,"[""up""]",1,909.89,911.5373,121,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F8Fbh0.png",2,1,TRUE,"[""left""]",1,915.5371,917.819,122,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F8Mch0.png",2,1,TRUE,"[""right""]",1,921.8217,923.6724,123,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F7Mch0.png",1,0,FALSE,"[""right""]",1,927.6737,929.2344,124,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F7Mah0.png",1,0,FALSE,"[""down""]",1,933.2339,936.9815,125,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F7Mbh0.png",1,0,FALSE,"[""right""]",1,940.9856,943.0418,126,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F8Mah0.png",2,1,TRUE,"[""down""]",1,947.046,949.5413,127,"Label_Written"
3,"B","Category_Training_LabelWritten",8,"resources/F8Fch0.png",2,1,TRUE,"[""left""]",1,953.5409,955.4337,128,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F7Fbh0.png",1,0,FALSE,"[""left""]",1,972.2495,975.3584,129,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F7Fah0.png",1,0,FALSE,"[""right""]",1,979.3603,981.8883,130,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F7Fdh0.png",1,0,TRUE,"[""down""]",0,985.8841,988.1222,131,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F8Mbh0.png",2,1,TRUE,"[""left""]",1,992.1209,993.6414,132,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F8Mah0.png",2,1,TRUE,"[""down""]",1,997.6394,999.3117,133,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F7Mbh0.png",1,0,FALSE,"[""down""]",1,1003.3143,1004.9421,134,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F7Fch0.png",1,0,TRUE,"[""left""]",0,1008.9449,1010.4934,135,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F7Mah0.png",1,0,FALSE,"[""up""]",1,1014.4962,1016.1945,136,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F8Fch0.png",2,1,TRUE,"[""down""]",1,1020.1927,1021.907,137,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F7Mch0.png",1,0,TRUE,"[""left""]",0,1025.9084,1028.4528,138,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F8Mch0.png",2,1,TRUE,"[""up""]",1,1032.445,1034.5042,139,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F8Mdh0.png",2,1,TRUE,"[""left""]",1,1038.5065,1040.0171,140,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F8Fbh0.png",2,1,FALSE,"[""down""]",0,1044.0152,1045.4404,141,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F8Fah0.png",2,1,TRUE,"[""left""]",1,1049.4395,1052.5308,142,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F7Mdh0.png",1,0,FALSE,"[""down""]",1,1056.5331,1058.9372,143,"Label_Written"
3,"B","Category_Training_LabelWritten",9,"resources/F8Fdh0.png",2,1,TRUE,"[""right""]",1,1062.9399,1064.7614,144,"Label_Written"
