"participant","counterbalance_group","exp_name","block","alien_stim","category","friendly","approach","key_resp_actual","correct","trial_started","trial_stopped","trial","condition"
2,"A","Category_Training_LabelWritten",3,"resources/F7Fah0.png",1,1,TRUE,"[""up""]",1,427.0332,428.9819,45,"Label_Written"
2,"A","Category_Training_LabelWritten",3,"resources/F7Mah0.png",1,1,FALSE,"[""right""]",0,432.9826,436.5653,46,"Label_Written"
2,"A","Category_Training_LabelWritten",3,"resources/F7Mbh0.png",1,1,TRUE,"[""down""]",1,440.5655,444.4649,47,"Label_Written"
2,"A","Category_Training_LabelWritten",3,"resources/F7Fbh0.png",1,1,FALSE,"[""down""]",0,448.4655,452.4984,48,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F8Mdh0.png",2,0,FALSE,"[""left""]",1,463.6513,465.7885,49,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F8Fbh0.png",2,0,FALSE,"[""left""]",1,469.7821,471.9481,50,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F8Fch0.png",2,0,FALSE,"[""down""]",1,475.9481,478.0642,51,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F8Fah0.png",2,0,FALSE,"[""down""]",1,482.0646,484.031,52,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F8Mah0.png",2,0,FALSE,"[""down""]",1,488.0325,489.964,53,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F7Fch0.png",1,1,TRUE,"[""up""]",1,493.9645,496.0973,54,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F7Mch0.png",1,1,TRUE,"[""up""]",1,500.0978,503.7471,55,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F8Mch0.png",2,0,FALSE,"[""up""]",1,507.7478,510.4968,56,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F7Mah0.png",1,1,TRUE,"[""right""]",1,514.4973,516.3469,57,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F7Fdh0.png",1,1,FALSE,"[""right""]",0,520.3513,522.3134,58,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F7Fah0.png",1,1,TRUE,"[""left""]",1,526.3135,528.2131,59,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F7Mdh0.png",1,1,TRUE,"[""down""]",1,532.2134,534.3301,60,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F8Mbh0.png",2,0,TRUE,"[""up""]",0,538.3306,540.7629,61,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F7Mbh0.png",1,1,TRUE,"[""up""]",1,544.7635,546.6128,62,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F8Fdh0.png",2,0,FALSE,"[""down""]",1,550.6135,553.1126,63,"Label_Written"
2,"A","Category_Training_LabelWritten",4,"resources/F7Fbh0.png",1,1,TRUE,"[""right""]",1,557.1129,559.5792,64,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F8Mbh0.png",2,0,TRUE,"[""right""]",0,573.0504,576.3786,65,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F7Fbh0.png",1,1,TRUE,"[""left""]",1,580.3797,584.4451,66,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F8Mah0.png",2,0,FALSE,"[""left""]",1,588.4457,590.5285,67,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F7Mbh0.png",1,1,TRUE,"[""up""]",1,594.5301,596.6615,68,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F7Mah0.png",1,1,TRUE,"[""up""]",1,600.6621,602.6448,69,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F7Fah0.png",1,1,TRUE,"[""left""]",1,606.6453,608.695,70,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F8Mch0.png",2,0,FALSE,"[""down""]",1,612.6958,615.378,71,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F7Mdh0.png",1,1,FALSE,"[""down""]",0,619.3798,625.3605,72,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F7Mch0.png",1,1,TRUE,"[""up""]",1,629.3613,631.528,73,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F8Fah0.png",2,0,FALSE,"[""left""]",1,635.5345,637.4272,74,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F8Fdh0.png",2,0,FALSE,"[""down""]",1,641.4278,643.8603,75,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F8Fch0.png",2,0,FALSE,"[""up""]",1,647.8607,649.8101,76,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F8Mdh0.png",2,0,FALSE,"[""right""]",1,653.8107,655.66,77,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F8Fbh0.png",2,0,FALSE,"[""up""]",1,659.6608,661.5767,78,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F7Fdh0.png",1,1,TRUE,"[""right""]",1,665.5776,667.9601,79,"Label_Written"
2,"A","Category_Training_LabelWritten",5,"resources/F7Fch0.png",1,1,FALSE,"[""up""]",0,671.9609,675.5097,80,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F8Fch0.png",2,0,FALSE,"[""left""]",1,687.4305,689.393,81,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F7Mch0.png",1,1,TRUE,"[""right""]",1,693.3941,695.3092,82,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F8Mch0.png",2,0,FALSE,"[""left""]",1,699.3099,701.1926,83,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F7Fch0.png",1,1,TRUE,"[""right""]",1,705.1928,708.0925,84,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F8Fdh0.png",2,0,FALSE,"[""up""]",1,712.0928,714.0924,85,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F7Mah0.png",1,1,TRUE,"[""up""]",1,718.0926,720.0086,86,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F7Fah0.png",1,1,TRUE,"[""down""]",1,724.0091,726.192,87,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F7Fdh0.png",1,1,TRUE,"[""left""]",1,730.1925,732.4585,88,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F8Mbh0.png",2,0,TRUE,"[""right""]",0,736.4588,740.8083,89,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F7Mbh0.png",1,1,TRUE,"[""right""]",1,744.8088,746.6748,90,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F7Fbh0.png",1,1,TRUE,"[""up""]",1,750.6755,753.1747,91,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F7Mdh0.png",1,1,TRUE,"[""left""]",1,757.175,759.0244,92,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F8Mah0.png",2,0,FALSE,"[""up""]",1,763.025,764.8744,93,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F8Fbh0.png",2,0,FALSE,"[""right""]",1,768.8747,770.7075,94,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F8Mdh0.png",2,0,FALSE,"[""up""]",1,774.7081,776.6409,95,"Label_Written"
2,"A","Category_Training_LabelWritten",6,"resources/F8Fah0.png",2,0,FALSE,"[""down""]",1,780.6414,782.7578,96,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F8Fdh0.png",2,0,FALSE,"[""down""]",1,798.4276,800.5404,97,"Label_Written"
2,"A","Category_Training_LabelWritten",7,"resources/F8Fbh0.png",2,0,FALSE,"[""down""]",1,804.5408,806.3739,98,"Label_Written"
